season,event_slug,corps_key,corps_name,caption_key,caption_name,category,score,rank
2016,2016-music-on-the-move,001j000000iwxa7aal,Pacific Crest,MP,Music - Percussion,Music,13.2,7
2016,2016-music-on-the-move,001j000000iwxadaa1,Spirit of Atlanta,GE1,General Effect 1,GE,14,6
2016,2016-music-on-the-move,001j000000iwxadaa1,Spirit of Atlanta,GE2,General Effect 2,GE,13.6,6
2016,2016-music-on-the-move,001j000000iwxadaa1,Spirit of Atlanta,VP,Visual Proficiency,Visual,13.6,5
2016,2016-music-on-the-move,001j000000iwxadaa1,Spirit of Atlanta,VA,Visual Analysis,Visual,12.9,7
2016,2016-music-on-the-move,001j000000iwxadaa1,Spirit of Atlanta,CG,Color Guard,Visual,13.7,5
2016,2016-music-on-the-move,001j000000iwxadaa1,Spirit of Atlanta,MB,Music - Brass,Music,13.8,5
2016,2016-music-on-the-move,001j000000iwxadaa1,Spirit of Atlanta,MA,Music - Analysis,Music,13.1,7
2016,2016-music-on-the-move,001j000000iwxadaa1,Spirit of Atlanta,MP,Music - Percussion,Music,14,5
2016,2016-music-on-the-move,001j000000iwxaeaa1,The Academy,GE1,General Effect 1,GE,15.9,3
2016,2016-music-on-the-move,001j000000iwxaeaa1,The Academy,GE2,General Effect 2,GE,15,3
2016,2016-music-on-the-move,001j000000iwxaeaa1,The Academy,VP,Visual Proficiency,Visual,14.7,3
2016,2016-music-on-the-move,001j000000iwxaeaa1,The Academy,VA,Visual Analysis,Visual,15.1,3
2016,2016-music-on-the-move,001j000000iwxaeaa1,The Academy,CG,Color Guard,Visual,15,3
2016,2016-music-on-the-move,001j000000iwxaeaa1,The Academy,MB,Music - Brass,Music,14.5,4
2016,2016-music-on-the-move,001j000000iwxaeaa1,The Academy,MA,Music - Analysis,Music,14.9,3
2016,2016-music-on-the-move,001j000000iwxaeaa1,The Academy,MP,Music - Percussion,Music,14.9,3
2016,2016-music-on-the-move,001j000000iwxajaa1,Troopers,GE1,General Effect 1,GE,15.1,4
2016,2016-music-on-the-move,001j000000iwxajaa1,Troopers,GE2,General Effect 2,GE,14.2,4
2016,2016-music-on-the-move,001j000000iwxajaa1,Troopers,VP,Visual Proficiency,Visual,14.4,4
2016,2016-music-on-the-move,001j000000iwxajaa1,Troopers,VA,Visual Analysis,Visual,14.2,6
2016,2016-music-on-the-move,001j000000iwxajaa1,Troopers,CG,Color Guard,Visual,13.3,7
2016,2016-music-on-the-move,001j000000iwxajaa1,Troopers,MB,Music - Brass,Music,14.8,3
2016,2016-music-on-the-move,001j000000iwxajaa1,Troopers,MA,Music - Analysis,Music,14.6,4
2016,2016-music-on-the-move,001j000000iwxajaa1,Troopers,MP,Music - Percussion,Music,14.4,4
2016,2016-nightbeat-tour-of-champions,001j000000h3xrnaav,Phantom Regiment,GE1,General Effect 1,GE,16.9,4
2016,2016-nightbeat-tour-of-champions,001j000000h3xrnaav,Phantom Regiment,GE2,General Effect 2,GE,17.1,4
2016,2016-nightbeat-tour-of-champions,001j000000h3xrnaav,Phantom Regiment,VP,Visual Proficiency,Visual,16.8,4
2016,2016-nightbeat-tour-of-champions,001j000000h3xrnaav,Phantom Regiment,VA,Visual Analysis,Visual,16.5,4
2016,2016-nightbeat-tour-of-champions,001j000000h3xrnaav,Phantom Regiment,CG,Color Guard,Visual,16.5,4
2016,2016-nightbeat-tour-of-champions,001j000000h3xrnaav,Phantom Regiment,MB,Music - Brass,Music,17.3,4
2016,2016-nightbeat-tour-of-champions,001j000000h3xrnaav,Phantom Regiment,MA,Music - Analysis,Music,16.9,4
2016,2016-nightbeat-tour-of-champions,001j000000h3xrnaav,Phantom Regiment,MP,Music - Percussion,Music,17,4
2016,2016-nightbeat-tour-of-champions,001j000000h3xwcaav,Santa Clara Vanguard,GE1,General Effect 1,GE,17.7,2
2016,2016-nightbeat-tour-of-champions,001j000000h3xwcaav,Santa Clara Vanguard,GE2,General Effect 2,GE,17.8,2
2016,2016-nightbeat-tour-of-champions,001j000000h3xwcaav,Santa Clara Vanguard,VP,Visual Proficiency,Visual,17.6,2
2016,2016-nightbeat-tour-of-champions,001j000000h3xwcaav,Santa Clara Vanguard,VA,Visual Analysis,Visual,17.9,2
2016,2016-nightbeat-tour-of-champions,001j000000h3xwcaav,Santa Clara Vanguard,CG,Color Guard,Visual,17.8,2
2016,2016-nightbeat-tour-of-champions,001j000000h3xwcaav,Santa Clara Vanguard,MB,Music - Brass,Music,17.5,3
2016,2016-nightbeat-tour-of-champions,001j000000h3xwcaav,Santa Clara Vanguard,MA,Music - Analysis,Music,17.6,2
2016,2016-nightbeat-tour-of-champions,001j000000h3xwcaav,Santa Clara Vanguard,MP,Music - Percussion,Music,18.4,1
2016,2016-nightbeat-tour-of-champions,001j000000i6lenaa3,Madison Scouts,GE1,General Effect 1,GE,16.5,5
2016,2016-nightbeat-tour-of-champions,001j000000i6lenaa3,Madison Scouts,GE2,General Effect 2,GE,16.4,5
2016,2016-nightbeat-tour-of-champions,001j000000i6lenaa3,Madison Scouts,VP,Visual Proficiency,Visual,16.2,5
2016,2016-nightbeat-tour-of-champions,001j000000i6lenaa3,Madison Scouts,VA,Visual Analysis,Visual,16.1,5
2016,2016-nightbeat-tour-of-champions,001j000000i6lenaa3,Madison Scouts,CG,Color Guard,Visual,16.2,5
2016,2016-nightbeat-tour-of-champions,001j000000i6lenaa3,Madison Scouts,MB,Music - Brass,Music,16.6,5
2016,2016-nightbeat-tour-of-champions,001j000000i6lenaa3,Madison Scouts,MA,Music - Analysis,Music,16.4,5
2016,2016-nightbeat-tour-of-champions,001j000000i6lenaa3,Madison Scouts,MP,Music - Percussion,Music,16.6,5
2016,2016-nightbeat-tour-of-champions,001j000000iwwsraal,Bluecoats,GE1,General Effect 1,GE,18.5,1
2016,2016-nightbeat-tour-of-champions,001j000000iwwsraal,Bluecoats,GE2,General Effect 2,GE,18.5,1
2016,2016-nightbeat-tour-of-champions,001j000000iwwsraal,Bluecoats,VP,Visual Proficiency,Visual,18.4,1
2016,2016-nightbeat-tour-of-champions,001j000000iwwsraal,Bluecoats,VA,Visual Analysis,Visual,18.5,1
2016,2016-nightbeat-tour-of-champions,001j000000iwwsraal,Bluecoats,CG,Color Guard,Visual,18.2,1
2016,2016-nightbeat-tour-of-champions,001j000000iwwsraal,Bluecoats,MB,Music - Brass,Music,18.3,1
2016,2016-nightbeat-tour-of-champions,001j000000iwwsraal,Bluecoats,MA,Music - Analysis,Music,18.2,1
2016,2016-nightbeat-tour-of-champions,001j000000iwwsraal,Bluecoats,MP,Music - Percussion,Music,18.3,2
2016,2016-nightbeat-tour-of-champions,001j000000iwxafaa1,The Cavaliers,GE1,General Effect 1,GE,17.3,3
2016,2016-nightbeat-tour-of-champions,001j000000iwxafaa1,The Cavaliers,GE2,General Effect 2,GE,17.6,3
2016,2016-nightbeat-tour-of-champions,001j000000iwxafaa1,The Cavaliers,VP,Visual Proficiency,Visual,17.5,3
2016,2016-nightbeat-tour-of-champions,001j000000iwxafaa1,The Cavaliers,VA,Visual Analysis,Visual,17.6,3
2016,2016-nightbeat-tour-of-champions,001j000000iwxafaa1,The Cavaliers,CG,Color Guard,Visual,17.3,3
2016,2016-nightbeat-tour-of-champions,001j000000iwxafaa1,The Cavaliers,MB,Music - Brass,Music,17.8,2
2016,2016-nightbeat-tour-of-champions,001j000000iwxafaa1,The Cavaliers,MA,Music - Analysis,Music,17.2,3
2016,2016-nightbeat-tour-of-champions,001j000000iwxafaa1,The Cavaliers,MP,Music - Percussion,Music,17.8,3
2016,2016-north-iowa-festival-of-brass,001j000000i6jmbaaf,Blue Devils B,GE1,General Effect 1,GE,15.4,1
2016,2016-north-iowa-festival-of-brass,001j000000i6jmbaaf,Blue Devils B,GE2,General Effect 2,GE,15.2,2
2016,2016-north-iowa-festival-of-brass,001j000000i6jmbaaf,Blue Devils B,VP,Visual Proficiency,Visual,15.3,1
2016,2016-north-iowa-festival-of-brass,001j000000i6jmbaaf,Blue Devils B,VA,Visual Analysis,Visual,15.8,2
2016,2016-north-iowa-festival-of-brass,001j000000i6jmbaaf,Blue Devils B,CG,Color Guard,Visual,14.7,1
2016,2016-north-iowa-festival-of-brass,001j000000i6jmbaaf,Blue Devils B,MB,Music - Brass,Music,15.2,1
2016,2016-north-iowa-festival-of-brass,001j000000i6jmbaaf,Blue Devils B,MA,Music - Analysis,Music,15,2
2016,2016-north-iowa-festival-of-brass,001j000000i6jmbaaf,Blue Devils B,MP,Music - Percussion,Music,15.2,1
2016,2016-north-iowa-festival-of-brass,001j000000iwx97aad,Colt Cadets,GE1,General Effect 1,GE,12.3,6
2016,2016-north-iowa-festival-of-brass,001j000000iwx97aad,Colt Cadets,GE2,General Effect 2,GE,12.6,6
2016,2016-north-iowa-festival-of-brass,001j000000iwx97aad,Colt Cadets,VP,Visual Proficiency,Visual,12.1,6
2016,2016-north-iowa-festival-of-brass,001j000000iwx97aad,Colt Cadets,VA,Visual Analysis,Visual,11.8,6
2016,2016-north-iowa-festival-of-brass,001j000000iwx97aad,Colt Cadets,CG,Color Guard,Visual,12.1,6
2016,2016-north-iowa-festival-of-brass,001j000000iwx97aad,Colt Cadets,MB,Music - Brass,Music,11.5,6
2016,2016-north-iowa-festival-of-brass,001j000000iwx97aad,Colt Cadets,MA,Music - Analysis,Music,11.7,6
2016,2016-north-iowa-festival-of-brass,001j000000iwx97aad,Colt Cadets,MP,Music - Percussion,Music,11.75,6
2016,2016-north-iowa-festival-of-brass,001j000000iwx9paad,Gold,GE1,General Effect 1,GE,13.8,3
2016,2016-north-iowa-festival-of-brass,001j000000iwx9paad,Gold,GE2,General Effect 2,GE,13.7,4
2016,2016-north-iowa-festival-of-brass,001j000000iwx9paad,Gold,VP,Visual Proficiency,Visual,13.1,4
2016,2016-north-iowa-festival-of-brass,001j000000iwx9paad,Gold,VA,Visual Analysis,Visual,13.8,3
2016,2016-north-iowa-festival-of-brass,001j000000iwx9paad,Gold,CG,Color Guard,Visual,13.3,3
2016,2016-north-iowa-festival-of-brass,001j000000iwx9paad,Gold,MB,Music - Brass,Music,12.9,4
2016,2016-north-iowa-festival-of-brass,001j000000iwx9paad,Gold,MA,Music - Analysis,Music,12.6,5
2016,2016-north-iowa-festival-of-brass,001j000000iwx9paad,Gold,MP,Music - Percussion,Music,13.55,3
2016,2016-north-iowa-festival-of-brass,001j000000iwx9saad,Guardians,GE1,General Effect 1,GE,12.6,5
2016,2016-north-iowa-festival-of-brass,001j000000iwx9saad,Guardians,GE2,General Effect 2,GE,13.2,5
2016,2016-north-iowa-festival-of-brass,001j000000iwx9saad,Guardians,VP,Visual Proficiency,Visual,12.8,5
2016,2016-north-iowa-festival-of-brass,001j000000iwx9saad,Guardians,VA,Visual Analysis,Visual,13.4,4
2016,2016-north-iowa-festival-of-brass,001j000000iwx9saad,Guardians,CG,Color Guard,Visual,12.3,5
2016,2016-north-iowa-festival-of-brass,001j000000iwx9saad,Guardians,MB,Music - Brass,Music,12.6,5
2016,2016-north-iowa-festival-of-brass,001j000000iwx9saad,Guardians,MA,Music - Analysis,Music,13.3,3
2016,2016-north-iowa-festival-of-brass,001j000000iwx9saad,Guardians,MP,Music - Percussion,Music,12.8,4
2016,2016-north-iowa-festival-of-brass,001j000000iwxa2aal,Louisiana Stars,GE1,General Effect 1,GE,13.6,4
2016,2016-north-iowa-festival-of-brass,001j000000iwxa2aal,Louisiana Stars,GE2,General Effect 2,GE,13.9,3
2016,2016-north-iowa-festival-of-brass,001j000000iwxa2aal,Louisiana Stars,VP,Visual Proficiency,Visual,13.5,3
2016,2016-north-iowa-festival-of-brass,001j000000iwxa2aal,Louisiana Stars,VA,Visual Analysis,Visual,12.3,5
2016,2016-north-iowa-festival-of-brass,001j000000iwxa2aal,Louisiana Stars,CG,Color Guard,Visual,13.1,4
2016,2016-north-iowa-festival-of-brass,001j000000iwxa2aal,Louisiana Stars,MB,Music - Brass,Music,13.1,3
2016,2016-north-iowa-festival-of-brass,001j000000iwxa2aal,Louisiana Stars,MA,Music - Analysis,Music,13.2,4
2016,2016-north-iowa-festival-of-brass,001j000000iwxa2aal,Louisiana Stars,MP,Music - Percussion,Music,12.85,5
2016,2016-north-iowa-festival-of-brass,001j000000iwxakaa1,Vanguard Cadets,GE1,General Effect 1,GE,14.8,2
2016,2016-north-iowa-festival-of-brass,001j000000iwxakaa1,Vanguard Cadets,GE2,General Effect 2,GE,15.3,1
2016,2016-north-iowa-festival-of-brass,001j000000iwxakaa1,Vanguard Cadets,VP,Visual Proficiency,Visual,14.9,2
2016,2016-north-iowa-festival-of-brass,001j000000iwxakaa1,Vanguard Cadets,VA,Visual Analysis,Visual,15.9,1
2016,2016-north-iowa-festival-of-brass,001j000000iwxakaa1,Vanguard Cadets,CG,Color Guard,Visual,14.4,2
2016,2016-north-iowa-festival-of-brass,001j000000iwxakaa1,Vanguard Cadets,MB,Music - Brass,Music,14.9,2
2016,2016-north-iowa-festival-of-brass,001j000000iwxakaa1,Vanguard Cadets,MA,Music - Analysis,Music,15.3,1
2016,2016-north-iowa-festival-of-brass,001j000000iwxakaa1,Vanguard Cadets,MP,Music - Percussion,Music,14.9,2
2016,2016-resound,001j000000f17bwaaa,Watchmen,GE1,General Effect 1,GE,10.8,4
2016,2016-resound,001j000000f17bwaaa,Watchmen,GE2,General Effect 2,GE,10.2,4
2016,2016-resound,001j000000f17bwaaa,Watchmen,VP,Visual Proficiency,Visual,10.1,4
2016,2016-resound,001j000000f17bwaaa,Watchmen,VA,Visual Analysis,Visual,10.1,4
2016,2016-resound,001j000000f17bwaaa,Watchmen,CG,Color Guard,Visual,10.1,5
2016,2016-resound,001j000000f17bwaaa,Watchmen,MB,Music - Brass,Music,10,4
2016,2016-resound,001j000000f17bwaaa,Watchmen,MA,Music - Analysis,Music,9.6,4
2016,2016-resound,001j000000f17bwaaa,Watchmen,MP,Music - Percussion,Music,10.6,4
2016,2016-resound,001j000000i6jmbaaf,Blue Devils B,GE1,General Effect 1,GE,12.5,2
2016,2016-resound,001j000000i6jmbaaf,Blue Devils B,GE2,General Effect 2,GE,12,2
2016,2016-resound,001j000000i6jmbaaf,Blue Devils B,VP,Visual Proficiency,Visual,12.2,1
2016,2016-resound,001j000000i6jmbaaf,Blue Devils B,VA,Visual Analysis,Visual,12.2,1
2016,2016-resound,001j000000i6jmbaaf,Blue Devils B,CG,Color Guard,Visual,12.8,1
2016,2016-resound,001j000000i6jmbaaf,Blue Devils B,MB,Music - Brass,Music,12.3,2
2016,2016-resound,001j000000i6jmbaaf,Blue Devils B,MA,Music - Analysis,Music,12.2,1
2016,2016-resound,001j000000i6jmbaaf,Blue Devils B,MP,Music - Percussion,Music,12,1
2016,2016-resound,001j000000i6kalaa3,Blue Devils C,GE1,General Effect 1,GE,9.8,5
2016,2016-resound,001j000000i6kalaa3,Blue Devils C,GE2,General Effect 2,GE,8.4,6
2016,2016-resound,001j000000i6kalaa3,Blue Devils C,VP,Visual Proficiency,Visual,7.9,6
2016,2016-resound,001j000000i6kalaa3,Blue Devils C,VA,Visual Analysis,Visual,7.9,6
2016,2016-resound,001j000000i6kalaa3,Blue Devils C,CG,Color Guard,Visual,10.6,4
2016,2016-resound,001j000000i6kalaa3,Blue Devils C,MB,Music - Brass,Music,8.2,7
2016,2016-resound,001j000000i6kalaa3,Blue Devils C,MA,Music - Analysis,Music,8.6,6
2016,2016-resound,001j000000i6kalaa3,Blue Devils C,MP,Music - Percussion,Music,8.9,6
2016,2016-resound,001j000000iwx9qaad,Golden Empire,GE1,General Effect 1,GE,11.2,3
2016,2016-resound,001j000000iwx9qaad,Golden Empire,GE2,General Effect 2,GE,11,3
2016,2016-resound,001j000000iwx9qaad,Golden Empire,VP,Visual Proficiency,Visual,11,3
2016,2016-resound,001j000000iwx9qaad,Golden Empire,VA,Visual Analysis,Visual,11,3
2016,2016-resound,001j000000iwx9qaad,Golden Empire,CG,Color Guard,Visual,11.7,3
2016,2016-resound,001j000000iwx9qaad,Golden Empire,MB,Music - Brass,Music,12,3
2016,2016-resound,001j000000iwx9qaad,Golden Empire,MA,Music - Analysis,Music,11.1,3
2016,2016-resound,001j000000iwx9qaad,Golden Empire,MP,Music - Percussion,Music,10.7,3
2016,2016-resound,001j000000iwx9uaad,Impulse,GE1,General Effect 1,GE,8.9,7
2016,2016-resound,001j000000iwx9uaad,Impulse,GE2,General Effect 2,GE,9.4,5
2016,2016-resound,001j000000iwx9uaad,Impulse,VP,Visual Proficiency,Visual,9.5,5
2016,2016-resound,001j000000iwx9uaad,Impulse,VA,Visual Analysis,Visual,9.5,5
2016,2016-resound,001j000000iwx9uaad,Impulse,CG,Color Guard,Visual,8.4,6
2016,2016-resound,001j000000iwx9uaad,Impulse,MB,Music - Brass,Music,8.8,5
2016,2016-resound,001j000000iwx9uaad,Impulse,MA,Music - Analysis,Music,9.4,5
2016,2016-resound,001j000000iwx9uaad,Impulse,MP,Music - Percussion,Music,9.6,5
2016,2016-resound,001j000000iwx9vaad,Incognito,GE1,General Effect 1,GE,9.2,6
2016,2016-resound,001j000000iwx9vaad,Incognito,GE2,General Effect 2,GE,7,7
2016,2016-resound,001j000000iwx9vaad,Incognito,VP,Visual Proficiency,Visual,7.6,7
2016,2016-resound,001j000000iwx9vaad,Incognito,VA,Visual Analysis,Visual,7.6,7
2016,2016-resound,001j000000iwx9vaad,Incognito,CG,Color Guard,Visual,8,7
2016,2016-resound,001j000000iwx9vaad,Incognito,MB,Music - Brass,Music,8.4,6
2016,2016-resound,001j000000iwx9vaad,Incognito,MA,Music - Analysis,Music,8.1,7
2016,2016-resound,001j000000iwx9vaad,Incognito,MP,Music - Percussion,Music,8.1,7
2016,2016-resound,001j000000iwxakaa1,Vanguard Cadets,GE1,General Effect 1,GE,12.9,1
2016,2016-resound,001j000000iwxakaa1,Vanguard Cadets,GE2,General Effect 2,GE,12.3,1
2016,2016-resound,001j000000iwxakaa1,Vanguard Cadets,VP,Visual Proficiency,Visual,12.1,2
2016,2016-resound,001j000000iwxakaa1,Vanguard Cadets,VA,Visual Analysis,Visual,12.1,2
2016,2016-resound,001j000000iwxakaa1,Vanguard Cadets,CG,Color Guard,Visual,12.4,2
2016,2016-resound,001j000000iwxakaa1,Vanguard Cadets,MB,Music - Brass,Music,12.5,1
2016,2016-resound,001j000000iwxakaa1,Vanguard Cadets,MA,Music - Analysis,Music,11.9,2
2016,2016-resound,001j000000iwxakaa1,Vanguard Cadets,MP,Music - Percussion,Music,11.8,2
2016,2016-river-city-rhapsody-rochester,001j000000i6lenaa3,Madison Scouts,GE1,General Effect 1,GE,14.9,1
2016,2016-river-city-rhapsody-rochester,001j000000i6lenaa3,Madison Scouts,GE2,General Effect 2,GE,14.5,2
2016,2016-river-city-rhapsody-rochester,001j000000i6lenaa3,Madison Scouts,VP,Visual Proficiency,Visual,14.8,2
2016,2016-river-city-rhapsody-rochester,001j000000i6lenaa3,Madison Scouts,VA,Visual Analysis,Visual,15.5,1
2016,2016-river-city-rhapsody-rochester,001j000000i6lenaa3,Madison Scouts,CG,Color Guard,Visual,15.1,2
2016,2016-river-city-rhapsody-rochester,001j000000i6lenaa3,Madison Scouts,MB,Music - Brass,Music,15.3,1
2016,2016-river-city-rhapsody-rochester,001j000000i6lenaa3,Madison Scouts,MA,Music - Analysis,Music,14.6,3
2016,2016-river-city-rhapsody-rochester,001j000000i6lenaa3,Madison Scouts,MP,Music - Percussion,Music,14.8,3
2016,2016-river-city-rhapsody-rochester,001j000000iwwsoaal,Blue Knights,GE1,General Effect 1,GE,14.5,3
2016,2016-river-city-rhapsody-rochester,001j000000iwwsoaal,Blue Knights,GE2,General Effect 2,GE,14.4,3
2016,2016-river-city-rhapsody-rochester,001j000000iwwsoaal,Blue Knights,VP,Visual Proficiency,Visual,15.1,1
2016,2016-river-city-rhapsody-rochester,001j000000iwwsoaal,Blue Knights,VA,Visual Analysis,Visual,15.2,2
2016,2016-river-city-rhapsody-rochester,001j000000iwwsoaal,Blue Knights,CG,Color Guard,Visual,14.8,3
2016,2016-river-city-rhapsody-rochester,001j000000iwwsoaal,Blue Knights,MB,Music - Brass,Music,15,3
2016,2016-river-city-rhapsody-rochester,001j000000iwwsoaal,Blue Knights,MA,Music - Analysis,Music,14.7,2
2016,2016-river-city-rhapsody-rochester,001j000000iwwsoaal,Blue Knights,MP,Music - Percussion,Music,15.2,1
2016,2016-river-city-rhapsody-rochester,001j000000iwwsqaal,Blue Stars,GE1,General Effect 1,GE,14.7,2
2016,2016-river-city-rhapsody-rochester,001j000000iwwsqaal,Blue Stars,GE2,General Effect 2,GE,14.8,1
2016,2016-river-city-rhapsody-rochester,001j000000iwwsqaal,Blue Stars,VP,Visual Proficiency,Visual,14.7,3
2016,2016-river-city-rhapsody-rochester,001j000000iwwsqaal,Blue Stars,VA,Visual Analysis,Visual,14.9,3
2016,2016-river-city-rhapsody-rochester,001j000000iwwsqaal,Blue Stars,CG,Color Guard,Visual,15.4,1
2016,2016-river-city-rhapsody-rochester,001j000000iwwsqaal,Blue Stars,MB,Music - Brass,Music,15.2,2
2016,2016-river-city-rhapsody-rochester,001j000000iwwsqaal,Blue Stars,MA,Music - Analysis,Music,15.1,1
2016,2016-river-city-rhapsody-rochester,001j000000iwwsqaal,Blue Stars,MP,Music - Percussion,Music,15,2
2016,2016-river-city-rhapsody-rochester,001j000000iwx9oaad,Genesis,GE1,General Effect 1,GE,12,1
2016,2016-river-city-rhapsody-rochester,001j000000iwx9oaad,Genesis,GE2,General Effect 2,GE,11.7,1
2016,2016-river-city-rhapsody-rochester,001j000000iwx9oaad,Genesis,VP,Visual Proficiency,Visual,11.8,1
2016,2016-river-city-rhapsody-rochester,001j000000iwx9oaad,Genesis,VA,Visual Analysis,Visual,12.6,1
2016,2016-river-city-rhapsody-rochester,001j000000iwx9oaad,Genesis,CG,Color Guard,Visual,12.8,1
2016,2016-river-city-rhapsody-rochester,001j000000iwx9oaad,Genesis,MB,Music - Brass,Music,12.4,1
2016,2016-river-city-rhapsody-rochester,001j000000iwx9oaad,Genesis,MA,Music - Analysis,Music,11.3,1
2016,2016-river-city-rhapsody-rochester,001j000000iwx9oaad,Genesis,MP,Music - Percussion,Music,12.9,1
2016,2016-river-city-rhapsody-rochester,001j000000iwxa8aal,Pioneer,GE1,General Effect 1,GE,11.9,4
2016,2016-river-city-rhapsody-rochester,001j000000iwxa8aal,Pioneer,GE2,General Effect 2,GE,11.3,4
2016,2016-river-city-rhapsody-rochester,001j000000iwxa8aal,Pioneer,VP,Visual Proficiency,Visual,11.9,4
2016,2016-river-city-rhapsody-rochester,001j000000iwxa8aal,Pioneer,VA,Visual Analysis,Visual,12,4
2016,2016-river-city-rhapsody-rochester,001j000000iwxa8aal,Pioneer,CG,Color Guard,Visual,11.7,4
2016,2016-river-city-rhapsody-rochester,001j000000iwxa8aal,Pioneer,MB,Music - Brass,Music,11.7,4
2016,2016-river-city-rhapsody-rochester,001j000000iwxa8aal,Pioneer,MA,Music - Analysis,Music,10.8,4
2016,2016-river-city-rhapsody-rochester,001j000000iwxa8aal,Pioneer,MP,Music - Percussion,Music,11,4
2016,2016-river-city-rhapsody-rochester,001j000000qzs1qaaf,River City Rhythm,GE1,General Effect 1,GE,11,2
2016,2016-river-city-rhapsody-rochester,001j000000qzs1qaaf,River City Rhythm,GE2,General Effect 2,GE,9.7,2
2016,2016-river-city-rhapsody-rochester,001j000000qzs1qaaf,River City Rhythm,VP,Visual Proficiency,Visual,9.7,2
2016,2016-river-city-rhapsody-rochester,001j000000qzs1qaaf,River City Rhythm,VA,Visual Analysis,Visual,11.1,2
2016,2016-river-city-rhapsody-rochester,001j000000qzs1qaaf,River City Rhythm,CG,Color Guard,Visual,11.9,2
2016,2016-river-city-rhapsody-rochester,001j000000qzs1qaaf,River City Rhythm,MB,Music - Brass,Music,10,2
2016,2016-river-city-rhapsody-rochester,001j000000qzs1qaaf,River City Rhythm,MA,Music - Analysis,Music,9.1,2
2016,2016-river-city-rhapsody-rochester,001j000000qzs1qaaf,River City Rhythm,MP,Music - Percussion,Music,11.2,2
2016,2016-seattle-summer-music-games,001j000000h3xwcaav,Santa Clara Vanguard,GE1,General Effect 1,GE,14.2,1
2016,2016-seattle-summer-music-games,001j000000h3xwcaav,Santa Clara Vanguard,GE2,General Effect 2,GE,14.2,1
2016,2016-seattle-summer-music-games,001j000000h3xwcaav,Santa Clara Vanguard,VP,Visual Proficiency,Visual,14,1
2016,2016-seattle-summer-music-games,001j000000h3xwcaav,Santa Clara Vanguard,VA,Visual Analysis,Visual,14.3,1
2016,2016-seattle-summer-music-games,001j000000h3xwcaav,Santa Clara Vanguard,CG,Color Guard,Visual,13.8,1
2016,2016-seattle-summer-music-games,001j000000h3xwcaav,Santa Clara Vanguard,MB,Music - Brass,Music,14.1,1
2016,2016-seattle-summer-music-games,001j000000h3xwcaav,Santa Clara Vanguard,MA,Music - Analysis,Music,14.3,1
2016,2016-seattle-summer-music-games,001j000000h3xwcaav,Santa Clara Vanguard,MP,Music - Percussion,Music,14.7,1
2016,2016-seattle-summer-music-games,001j000000iwx93aad,Seattle Cascades,GE1,General Effect 1,GE,11.4,2
2016,2016-seattle-summer-music-games,001j000000iwx93aad,Seattle Cascades,GE2,General Effect 2,GE,11.6,3
2016,2016-seattle-summer-music-games,001j000000iwx93aad,Seattle Cascades,VP,Visual Proficiency,Visual,11.3,3
2016,2016-seattle-summer-music-games,001j000000iwx93aad,Seattle Cascades,VA,Visual Analysis,Visual,10.5,3
2016,2016-seattle-summer-music-games,001j000000iwx93aad,Seattle Cascades,CG,Color Guard,Visual,9,3
2016,2016-seattle-summer-music-games,001j000000iwx93aad,Seattle Cascades,MB,Music - Brass,Music,10.8,3
2016,2016-seattle-summer-music-games,001j000000iwx93aad,Seattle Cascades,MA,Music - Analysis,Music,11.8,2
2016,2016-seattle-summer-music-games,001j000000iwx93aad,Seattle Cascades,MP,Music - Percussion,Music,11.1,3
2016,2016-seattle-summer-music-games,001j000000iwx99aad,Columbians,GE1,General Effect 1,GE,9.6,1
2016,2016-seattle-summer-music-games,001j000000iwx99aad,Columbians,GE2,General Effect 2,GE,10.5,1
2016,2016-seattle-summer-music-games,001j000000iwx99aad,Columbians,VP,Visual Proficiency,Visual,10,1
2016,2016-seattle-summer-music-games,001j000000iwx99aad,Columbians,VA,Visual Analysis,Visual,9,1
2016,2016-seattle-summer-music-games,001j000000iwx99aad,Columbians,CG,Color Guard,Visual,9.3,2
2016,2016-seattle-summer-music-games,001j000000iwx99aad,Columbians,MB,Music - Brass,Music,10,1
2016,2016-seattle-summer-music-games,001j000000iwx99aad,Columbians,MA,Music - Analysis,Music,10.4,1
2016,2016-seattle-summer-music-games,001j000000iwx99aad,Columbians,MP,Music - Percussion,Music,10.3,1
2016,2016-seattle-summer-music-games,001j000000iwxa6aal,Oregon Crusaders,GE1,General Effect 1,GE,11.3,3
2016,2016-seattle-summer-music-games,001j000000iwxa6aal,Oregon Crusaders,GE2,General Effect 2,GE,11.8,2
2016,2016-seattle-summer-music-games,001j000000iwxa6aal,Oregon Crusaders,VP,Visual Proficiency,Visual,11.8,2
2016,2016-seattle-summer-music-games,001j000000iwxa6aal,Oregon Crusaders,VA,Visual Analysis,Visual,10.9,2
2016,2016-seattle-summer-music-games,001j000000iwxa6aal,Oregon Crusaders,CG,Color Guard,Visual,11.1,2
2016,2016-seattle-summer-music-games,001j000000iwxa6aal,Oregon Crusaders,MB,Music - Brass,Music,11.4,2
2016,2016-seattle-summer-music-games,001j000000iwxa6aal,Oregon Crusaders,MA,Music - Analysis,Music,11.3,3
2016,2016-seattle-summer-music-games,001j000000iwxa6aal,Oregon Crusaders,MP,Music - Percussion,Music,12.1,2
