season,event_slug,caption_key,judge_id,judge_number
2015,2015-mississippi-sound-spectacular,VA,g-oliviero-1,1
2015,2015-mississippi-sound-spectacular,VP,k-giese-1,1
2015,2015-moonlight-classic,CG,j-howell-1,1
2015,2015-moonlight-classic,GE1,t-ochran-1,1
2015,2015-moonlight-classic,GE2,a-kristensen-1,1
2015,2015-moonlight-classic,MA,n-jones-1,1
2015,2015-moonlight-classic,MB,m-rubino-1,1
2015,2015-moonlight-classic,MP,j-wilson-1,1
2015,2015-moonlight-classic,VA,m-czapinksi-1,1
2015,2015-moonlight-classic,VP,g-oliviero-1,1
2015,2015-music-on-the-march,CG,m-anderson-1,1
2015,2015-music-on-the-march,GE1,m-hart-1,1
2015,2015-music-on-the-march,GE2,d-davis-1,1
2015,2015-music-on-the-march,MA,m-mast-1,1
2015,2015-music-on-the-march,MB,s-page-1,1
2015,2015-music-on-the-march,MP,j-pipitone-1,1
2015,2015-music-on-the-march,VA,t-ochran-1,1
2015,2015-music-on-the-march,VP,unknown-unknown-1,1
2015,2015-music-on-the-move,CG,j-gilley-1,1
2015,2015-music-on-the-move,GE1,t-wemhoff-1,1
2015,2015-music-on-the-move,GE2,s-page-1,1
2015,2015-music-on-the-move,MA,p-hinman-1,1
2015,2015-music-on-the-move,MB,p-mcgarr-1,1
2015,2015-music-on-the-move,MP,a-dunn-1,1
2015,2015-music-on-the-move,VA,k-baker-1,1
2015,2015-music-on-the-move,VP,j-orefice-1,1
2015,2015-nightbeat-tour-of-champions,CG,c-moss-1,1
2015,2015-nightbeat-tour-of-champions,GE1,f-morris-1,1
2015,2015-nightbeat-tour-of-champions,GE2,a-cook-1,1
2015,2015-nightbeat-tour-of-champions,MA,c-phillips-1,1
2015,2015-nightbeat-tour-of-champions,MB,j-harper-1,1
2015,2015-nightbeat-tour-of-champions,MP,g-howarth-1,1
2015,2015-nightbeat-tour-of-champions,VA,s-sybilski-1,1
2015,2015-nightbeat-tour-of-champions,VP,unknown-unknown-1,1
2015,2015-north-iowa-festival-of-brass,CG,c-dillon-1,1
2015,2015-north-iowa-festival-of-brass,GE1,j-gilley-1,1
2015,2015-north-iowa-festival-of-brass,GE2,j-denton-1,1
2015,2015-north-iowa-festival-of-brass,MA,j-denton-1,1
2015,2015-north-iowa-festival-of-brass,MA,t-fox-1,1
2015,2015-north-iowa-festival-of-brass,MB,d-argul-1,1
2015,2015-north-iowa-festival-of-brass,MP,m-davis-1,1
2015,2015-north-iowa-festival-of-brass,MP,g-howarth-1,2
2015,2015-north-iowa-festival-of-brass,VA,j-gilley-1,1
2015,2015-north-iowa-festival-of-brass,VA,d-niebauer-1,1
2015,2015-north-iowa-festival-of-brass,VP,j-sturgeon-1,1
2015,2015-percussion-on-the-pearl,CG,r-solomon-1,1
2015,2015-percussion-on-the-pearl,GE1,m-stone-1,1
2015,2015-percussion-on-the-pearl,GE2,d-aydelott-1,1
2015,2015-percussion-on-the-pearl,MA,a-dunn-1,1
2015,2015-percussion-on-the-pearl,MB,a-lo-1,1
2015,2015-percussion-on-the-pearl,MP,j-queen-1,1
2015,2015-percussion-on-the-pearl,VA,m-gray-1,1
2015,2015-percussion-on-the-pearl,VP,r-overvliet-1,1
2015,2015-petunia-city-brass,CG,m-bowers-1,1
2015,2015-petunia-city-brass,GE1,s-bertelle-1,1
2015,2015-petunia-city-brass,GE2,s-calhoun-1,1
2015,2015-petunia-city-brass,MA,g-boulden-1,1
2015,2015-petunia-city-brass,MB,j-denton-1,1
2015,2015-petunia-city-brass,MP,m-davis-1,1
2015,2015-petunia-city-brass,VA,t-cole-1,1
2015,2015-petunia-city-brass,VP,k-baker-1,1
2015,2015-resound,CG,k-baker-1,1
2015,2015-resound,GE1,c-costanza-1,1
2015,2015-resound,GE2,g-boulden-1,1
2015,2015-resound,MA,m-davis-1,1
2015,2015-resound,MB,m-hoskins-1,1
2015,2015-resound,MP,m-mullinix-1,1
2015,2015-resound,VA,j-gilley-1,1
2015,2015-resound,VP,j-sturgeon-1,1
2015,2015-river-city-rhapsody-la-crosse,CG,j-carlisle-1,1
2015,2015-river-city-rhapsody-la-crosse,GE1,c-church-1,1
2015,2015-river-city-rhapsody-la-crosse,GE2,r-greenwell-1,1
2015,2015-river-city-rhapsody-la-crosse,MA,s-page-1,1
2015,2015-river-city-rhapsody-la-crosse,MB,k-weirich-1,1
2015,2015-river-city-rhapsody-la-crosse,MP,j-queen-1,1
2015,2015-river-city-rhapsody-la-crosse,VA,j-orefice-1,1
2015,2015-river-city-rhapsody-la-crosse,VP,k-miller-1,1
2015,2015-shadow-showcase,CG,r-overvliet-1,1
2015,2015-shadow-showcase,GE1,c-nelson-1,1
2015,2015-shadow-showcase,GE2,l-appel-1,1
2015,2015-shadow-showcase,MA,t-fox-1,1
2015,2015-shadow-showcase,MA,l-appel-1,2
2015,2015-shadow-showcase,MB,d-argul-1,1
2015,2015-shadow-showcase,MP,m-mullinix-1,1
2015,2015-shadow-showcase,VA,k-baker-1,1
2015,2015-shadow-showcase,VA,c-nelson-1,1
2015,2015-shadow-showcase,VP,t-cole-1,1
2015,2015-shoreman-brass-classic,CG,c-dillon-1,1
2015,2015-shoreman-brass-classic,GE1,j-gilley-1,1
2015,2015-shoreman-brass-classic,GE2,j-denton-1,1
2015,2015-shoreman-brass-classic,MA,t-fox-1,1
2015,2015-shoreman-brass-classic,MB,d-argul-1,1
2015,2015-shoreman-brass-classic,MP,m-davis-1,1
2015,2015-shoreman-brass-classic,MP,g-howarth-1,2
2015,2015-shoreman-brass-classic,VA,d-niebauer-1,1
2015,2015-shoreman-brass-classic,VP,j-sturgeon-1,1
2015,2015-show-of-shows,CG,r-overvliet-1,1
2015,2015-show-of-shows,GE1,s-bertelle-1,1
2015,2015-show-of-shows,GE2,t-fox-1,1
2015,2015-show-of-shows,MA,l-appel-1,1
2015,2015-show-of-shows,MB,d-argul-1,1
2015,2015-show-of-shows,MP,m-leitzke-1,1
2015,2015-show-of-shows,VA,t-cole-1,1
2015,2015-show-of-shows,VP,k-baker-1,1
2015,2015-so-cal-classic-open-class-championship,CG,j-gilley-1,1
2015,2015-so-cal-classic-open-class-championship,GE1,j-sturgeon-1,1
2015,2015-so-cal-classic-open-class-championship,GE2,m-davis-1,1
2015,2015-so-cal-classic-open-class-championship,MA,g-boulden-1,1
2015,2015-so-cal-classic-open-class-championship,MB,m-hoskins-1,1
2015,2015-so-cal-classic-open-class-championship,MP,m-mullinix-1,1
2015,2015-so-cal-classic-open-class-championship,VA,c-dillon-1,1
2015,2015-so-cal-classic-open-class-championship,VP,k-baker-1,1
2015,2015-soaring-sounds-36,CG,m-bowers-1,1
2015,2015-soaring-sounds-36,GE1,t-ochran-1,1
2015,2015-soaring-sounds-36,GE2,a-kristensen-1,1
2015,2015-soaring-sounds-36,MA,a-kristensen-1,1
2015,2015-soaring-sounds-36,MA,a-dunn-1,1
2015,2015-soaring-sounds-36,MB,r-isoda-1,1
2015,2015-soaring-sounds-36,MP,m-griffin-1,1
2015,2015-soaring-sounds-36,VA,t-ochran-1,1
2015,2015-soaring-sounds-36,VA,k-giese-1,1
2015,2015-soaring-sounds-36,VP,h-bassett-1,1
2015,2015-the-masters-of-the-summer-music-games,CG,m-stone-1,1
2015,2015-the-masters-of-the-summer-music-games,GE1,m-anderson-1,1
2015,2015-the-masters-of-the-summer-music-games,GE2,j-kennedy-1,1
2015,2015-the-masters-of-the-summer-music-games,MA,n-jones-1,1
2015,2015-the-masters-of-the-summer-music-games,MB,w-dillon-1,1
2015,2015-the-masters-of-the-summer-music-games,MP,m-mullinix-1,1
2015,2015-the-masters-of-the-summer-music-games,VA,f-miller-1,1
2015,2015-the-masters-of-the-summer-music-games,VP,j-orefice-1,1
2015,2015-the-whitewater-classic,CG,d-torchia-1,1
2015,2015-the-whitewater-classic,GE1,r-kemp-1,1
2015,2015-the-whitewater-classic,GE2,g-fugett-1,1
2015,2015-the-whitewater-classic,MA,m-mast-1,1
2015,2015-the-whitewater-classic,MA,g-fugett-1,2
2015,2015-the-whitewater-classic,MB,a-cook-1,1
2015,2015-the-whitewater-classic,MP,m-mullinix-1,1
2015,2015-the-whitewater-classic,VA,k-giese-1,1
2015,2015-the-whitewater-classic,VA,r-kemp-1,1
2015,2015-the-whitewater-classic,VP,s-sybilski-1,1
2015,2015-tour-of-champions-buffalo,CG,l-carlson-1,1
2015,2015-tour-of-champions-buffalo,GE1,g-oliviero-1,1
2015,2015-tour-of-champions-buffalo,GE2,d-carbone-1,1
2015,2015-tour-of-champions-buffalo,MA,g-markham-1,1
2015,2015-tour-of-champions-buffalo,MB,r-isoda-1,1
2015,2015-tour-of-champions-buffalo,MP,m-griffin-1,1
2015,2015-tour-of-champions-buffalo,VA,t-ochran-1,1
2015,2015-tour-of-champions-buffalo,VP,k-giese-1,1
2015,2015-tour-of-champions-central-missouri,CG,m-czapinksi-1,1
2015,2015-tour-of-champions-central-missouri,GE1,r-kemp-1,1
2015,2015-tour-of-champions-central-missouri,GE2,p-hinman-1,1
2015,2015-tour-of-champions-central-missouri,MA,s-page-1,1
2015,2015-tour-of-champions-central-missouri,MB,a-lo-1,1
2015,2015-tour-of-champions-central-missouri,MP,j-queen-1,1
2015,2015-tour-of-champions-central-missouri,VA,s-sybilski-1,1
2015,2015-tour-of-champions-central-missouri,VP,j-orefice-1,1
2015,2015-tour-of-champions-northern-illinois,CG,m-anderson-1,1
2015,2015-tour-of-champions-northern-illinois,GE1,p-madden-1,1
2015,2015-tour-of-champions-northern-illinois,GE2,n-jones-1,1
2015,2015-tour-of-champions-northern-illinois,MA,g-fugett-1,1
2015,2015-tour-of-champions-northern-illinois,MB,p-mcgarr-1,1
2015,2015-tour-of-champions-northern-illinois,MP,m-griffin-1,1
2015,2015-tour-of-champions-northern-illinois,VA,f-miller-1,1
2015,2015-tour-of-champions-northern-illinois,VP,m-czapinksi-1,1
2015,2015-tour-of-champions-ppl-park,CG,m-kelly-1,1
2015,2015-tour-of-champions-ppl-park,GE1,r-kemp-1,1
2015,2015-tour-of-champions-ppl-park,GE2,w-dillon-1,1
2015,2015-tour-of-champions-ppl-park,MA,j-bell-1,1
2015,2015-tour-of-champions-ppl-park,MB,r-rios-1,1
2015,2015-tour-of-champions-ppl-park,MP,m-griffin-1,1
2015,2015-tour-of-champions-ppl-park,VA,p-madden-1,1
2015,2015-tour-of-champions-ppl-park,VP,s-adamo-1,1
2015,2015-tour-of-champions-texas-presented-by-the-exsightment-of-sound,CG,j-howell-1,1
2015,2015-tour-of-champions-texas-presented-by-the-exsightment-of-sound,GE1,m-kelly-1,1
2015,2015-tour-of-champions-texas-presented-by-the-exsightment-of-sound,GE2,j-bell-1,1
2015,2015-tour-of-champions-texas-presented-by-the-exsightment-of-sound,MA,a-dunn-1,1
2015,2015-tour-of-champions-texas-presented-by-the-exsightment-of-sound,MB,g-boulden-1,1
2015,2015-tour-of-champions-texas-presented-by-the-exsightment-of-sound,MP,g-fugett-1,1
2015,2015-tour-of-champions-texas-presented-by-the-exsightment-of-sound,VA,p-madden-1,1
2015,2015-tour-of-champions-texas-presented-by-the-exsightment-of-sound,VP,m-turner-1,1
2015,2015-tournament-of-drums,CG,c-dillon-1,1
2015,2015-tournament-of-drums,GE1,c-costanza-1,1
2015,2015-tournament-of-drums,GE2,j-denton-1,1
2015,2015-tournament-of-drums,MA,s-calhoun-1,1
2015,2015-tournament-of-drums,MB,m-hoskins-1,1
2015,2015-tournament-of-drums,MP,g-howarth-1,1
2015,2015-tournament-of-drums,VA,d-niebauer-1,1
2015,2015-tournament-of-drums,VP,j-sturgeon-1,1
2015,2015-wdbj-7-summer-music-games-of-southwest-virginia,CG,g-oliviero-1,1
2015,2015-wdbj-7-summer-music-games-of-southwest-virginia,GE1,d-torchia-1,1
2015,2015-wdbj-7-summer-music-games-of-southwest-virginia,GE2,a-lo-1,1
2015,2015-wdbj-7-summer-music-games-of-southwest-virginia,MA,b-johnson-1,1
2015,2015-wdbj-7-summer-music-games-of-southwest-virginia,MB,g-boulden-1,1
2015,2015-wdbj-7-summer-music-games-of-southwest-virginia,MP,c-romanowski-1,1
2015,2015-wdbj-7-summer-music-games-of-southwest-virginia,VA,s-adamo-1,1
2015,2015-wdbj-7-summer-music-games-of-southwest-virginia,VP,c-moss-1,1
2015,2015-western-corps-connection,CG,k-miller-1,1
2015,2015-western-corps-connection,GE1,l-carlson-1,1
2015,2015-western-corps-connection,GE2,w-dillon-1,1
2015,2015-western-corps-connection,MA,g-fugett-1,1
2015,2015-western-corps-connection,MB,j-bell-1,1
2015,2015-western-corps-connection,MP,c-rothe-1,1
2015,2015-western-corps-connection,VA,c-nelson-1,1
2015,2015-western-corps-connection,VP,r-solomon-1,1
2016,2016-a-blast-in-the-burg,CG,d-niebauer-1,1
2016,2016-a-blast-in-the-burg,GE1,k-baker-1,1
2016,2016-a-blast-in-the-burg,GE2,w-whaley-1,1
2016,2016-a-blast-in-the-burg,MA,b-fabrizio-1,1
2016,2016-a-blast-in-the-burg,MB,s-page-1,1
2016,2016-a-blast-in-the-burg,MP,c-romanowski-1,1
2016,2016-a-blast-in-the-burg,MP,m-leitzke-1,2
2016,2016-a-blast-in-the-burg,VA,j-sturgeon-1,1
2016,2016-a-blast-in-the-burg,VP,c-moss-1,1
2016,2016-alabama-sounds-of-summer,CG,w-chumley-1,1
2016,2016-alabama-sounds-of-summer,GE1,m-heather-1,1
2016,2016-alabama-sounds-of-summer,GE2,k-turner-1,1
2016,2016-alabama-sounds-of-summer,MA,k-turner-1,1
2016,2016-alabama-sounds-of-summer,MA,t-fox-1,1
2016,2016-alabama-sounds-of-summer,MB,m-hoskins-1,1
2016,2016-alabama-sounds-of-summer,MP,m-leitzke-1,1
2016,2016-alabama-sounds-of-summer,VA,m-heather-1,1
2016,2016-alabama-sounds-of-summer,VA,j-carlisle-1,1
2016,2016-alabama-sounds-of-summer,VP,r-comfort-1,1
2016,2016-brass-impact,CG,r-solomon-1,1
2016,2016-brass-impact,GE1,j-howell-1,1
2016,2016-brass-impact,GE2,k-turner-1,1
2016,2016-brass-impact,MA,d-argul-1,1
2016,2016-brass-impact,MB,j-rinehart-1,1
2016,2016-brass-impact,MP,m-teal-1,1
2016,2016-brass-impact,VA,d-torchia-1,1
2016,2016-brass-impact,VP,s-adamo-1,1
2016,2016-corps-at-the-crest-los-angeles-presented-by-pacific-crest-youth-arts-organization,CG,m-stone-1,1
2016,2016-corps-at-the-crest-los-angeles-presented-by-pacific-crest-youth-arts-organization,GE1,c-nelson-1,1
2016,2016-corps-at-the-crest-los-angeles-presented-by-pacific-crest-youth-arts-organization,GE2,n-jones-1,1
2016,2016-corps-at-the-crest-los-angeles-presented-by-pacific-crest-youth-arts-organization,MA,j-kennedy-1,1
2016,2016-corps-at-the-crest-los-angeles-presented-by-pacific-crest-youth-arts-organization,MB,r-rios-1,1
2016,2016-corps-at-the-crest-los-angeles-presented-by-pacific-crest-youth-arts-organization,MP,j-davila-1,1
2016,2016-corps-at-the-crest-los-angeles-presented-by-pacific-crest-youth-arts-organization,VA,d-torchia-1,1
2016,2016-corps-at-the-crest-los-angeles-presented-by-pacific-crest-youth-arts-organization,VP,r-solomon-1,1
2016,2016-corps-at-the-crest-san-diego,CG,d-torchia-1,1
2016,2016-corps-at-the-crest-san-diego,GE1,m-stone-1,1
2016,2016-corps-at-the-crest-san-diego,GE2,j-kennedy-1,1
2016,2016-corps-at-the-crest-san-diego,MA,n-jones-1,1
2016,2016-corps-at-the-crest-san-diego,MB,r-rios-1,1
2016,2016-corps-at-the-crest-san-diego,MP,c-rothe-1,1
2016,2016-corps-at-the-crest-san-diego,VA,r-solomon-1,1
2016,2016-corps-at-the-crest-san-diego,VP,c-nelson-1,1
2016,2016-crownbeat,CG,h-nguyen-1,1
2016,2016-crownbeat,GE1,c-moss-1,1
2016,2016-crownbeat,GE2,n-jones-1,1
2016,2016-crownbeat,MA,m-mcgahey-1,1
2016,2016-crownbeat,MB,j-harper-1,1
2016,2016-crownbeat,MP,d-carbone-1,1
2016,2016-crownbeat,VA,f-miller-1,1
2016,2016-crownbeat,VP,unknown-unknown-1,1
2016,2016-dci-arkansas,CG,d-deems-1,1
2016,2016-dci-arkansas,GE1,m-heather-1,1
2016,2016-dci-arkansas,GE2,w-dillon-1,1
2016,2016-dci-arkansas,MA,t-fox-1,1
2016,2016-dci-arkansas,MB,j-denton-1,1
2016,2016-dci-arkansas,MP,j-davila-1,1
2016,2016-dci-arkansas,VA,r-comfort-1,1
2016,2016-dci-arkansas,VP,j-gilley-1,1
2016,2016-dci-birmingham,CG,m-stone-1,1
2016,2016-dci-birmingham,GE1,f-morris-1,1
2016,2016-dci-birmingham,GE2,w-dillon-1,1
2016,2016-dci-birmingham,MA,w-dillon-1,1
2016,2016-dci-birmingham,MA,k-turner-1,1
2016,2016-dci-birmingham,MB,m-hoskins-1,1
2016,2016-dci-birmingham,MP,t-fox-1,1
2016,2016-dci-birmingham,VA,f-morris-1,1
2016,2016-dci-birmingham,VA,j-carlisle-1,1
2016,2016-dci-birmingham,VP,c-nelson-1,1
2016,2016-dci-capital-classic-corps-show,CG,c-costanza-1,1
2016,2016-dci-capital-classic-corps-show,GE1,d-niebauer-1,1
2016,2016-dci-capital-classic-corps-show,GE2,b-fabrizio-1,1
2016,2016-dci-capital-classic-corps-show,MA,m-griffin-1,1
2016,2016-dci-capital-classic-corps-show,MB,r-isoda-1,1
2016,2016-dci-capital-classic-corps-show,MP,d-bryan-1,1
2016,2016-dci-capital-classic-corps-show,VA,k-baker-1,1
2016,2016-dci-capital-classic-corps-show,VP,j-sturgeon-1,1
2016,2016-dci-central-florida,CG,h-nguyen-1,1
2016,2016-dci-central-florida,GE1,f-miller-1,1
2016,2016-dci-central-florida,GE2,e-argenziano-1,1
2016,2016-dci-central-florida,MA,n-jones-1,1
2016,2016-dci-central-florida,MB,m-mcgahey-1,1
2016,2016-dci-central-florida,MP,p-furnari-1,1
2016,2016-dci-central-florida,VA,unknown-unknown-1,2
2016,2016-dci-central-florida,VP,c-moss-1,1
2016,2016-dci-central-indiana,CG,m-carlberg-1,1
2016,2016-dci-central-indiana,GE1,l-carlson-1,1
2016,2016-dci-central-indiana,GE2,g-markham-1,1
2016,2016-dci-central-indiana,MA,j-denton-1,1
2016,2016-dci-central-indiana,MB,d-aydelott-1,1
2016,2016-dci-central-indiana,MP,j-webb-1,1
2016,2016-dci-central-indiana,VA,m-gray-1,1
2016,2016-dci-central-indiana,VP,j-howell-1,1
2016,2016-dci-central-texas-presented-by-band-shoppe,CG,m-thompson-1,1
2016,2016-dci-central-texas-presented-by-band-shoppe,GE1,l-carlson-1,1
2016,2016-dci-central-texas-presented-by-band-shoppe,GE2,n-jones-1,1
2016,2016-dci-central-texas-presented-by-band-shoppe,MA,g-markham-1,1
2016,2016-dci-central-texas-presented-by-band-shoppe,MB,d-davis-1,1
2016,2016-dci-central-texas-presented-by-band-shoppe,MP,j-ausdemore-1,1
2016,2016-dci-central-texas-presented-by-band-shoppe,VA,t-ochran-1,1
2016,2016-dci-central-texas-presented-by-band-shoppe,VP,k-giese-1,1
2016,2016-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,CG,d-torchia-1,1
2016,2016-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,GE1,r-kemp-1,1
2016,2016-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,GE2,j-denton-1,1
2016,2016-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,MA,b-johnson-1,1
2016,2016-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,MB,w-dillon-1,1
2016,2016-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,MP,j-davila-1,1
2016,2016-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,VA,t-ochran-1,1
2016,2016-dci-dallas-presented-by-north-texas-festival-of-drums-and-bugles,VP,m-turner-1,1
2016,2016-dci-daytona-beach,CG,m-lentz-1,1
2016,2016-dci-daytona-beach,GE1,l-carlson-1,1
2016,2016-dci-daytona-beach,GE2,j-mitchell-1,1
2016,2016-dci-daytona-beach,MA,e-argenziano-1,1
2016,2016-dci-daytona-beach,MB,a-cook-1,1
2016,2016-dci-daytona-beach,MP,p-furnari-1,1
2016,2016-dci-daytona-beach,VA,m-gray-1,1
2016,2016-dci-daytona-beach,VP,c-moss-1,1
2016,2016-dci-denton-presented-by-the-cavaliers-for-red-river-thunder,CG,m-turner-1,1
2016,2016-dci-denton-presented-by-the-cavaliers-for-red-river-thunder,GE1,j-howell-1,1
2016,2016-dci-denton-presented-by-the-cavaliers-for-red-river-thunder,GE2,m-calima-1,1
2016,2016-dci-denton-presented-by-the-cavaliers-for-red-river-thunder,MA,j-kennedy-1,1
2016,2016-dci-denton-presented-by-the-cavaliers-for-red-river-thunder,MB,j-bell-1,1
2016,2016-dci-denton-presented-by-the-cavaliers-for-red-river-thunder,MP,g-fugett-1,1
2016,2016-dci-denton-presented-by-the-cavaliers-for-red-river-thunder,VA,b-mascaro-1,1
2016,2016-dci-denton-presented-by-the-cavaliers-for-red-river-thunder,VP,k-miller-1,1
2016,2016-dci-eastern-classic,CG,r-kemp-1,1
2016,2016-dci-eastern-classic,GE1,f-miller-1,1
2016,2016-dci-eastern-classic,GE1,m-kelly-1,2
2016,2016-dci-eastern-classic,GE2,k-turner-1,1
2016,2016-dci-eastern-classic,GE2,m-waymire-1,2
2016,2016-dci-eastern-classic,MA,d-carbone-1,1
2016,2016-dci-eastern-classic,MB,w-dillon-1,1
2016,2016-dci-eastern-classic,MP,g-howarth-1,1
2016,2016-dci-eastern-classic,MP,j-prosperie-1,2
2016,2016-dci-eastern-classic,VA,s-adamo-1,1
2016,2016-dci-eastern-classic,VP,j-orefice-1,1
2016,2016-dci-eastern-classic-2,CG,r-kemp-1,1
2016,2016-dci-eastern-classic-2,GE1,f-miller-1,1
2016,2016-dci-eastern-classic-2,GE1,m-kelly-1,2
2016,2016-dci-eastern-classic-2,GE2,k-turner-1,1
2016,2016-dci-eastern-classic-2,GE2,m-waymire-1,2
2016,2016-dci-eastern-classic-2,MA,d-carbone-1,1
2016,2016-dci-eastern-classic-2,MB,w-dillon-1,1
2016,2016-dci-eastern-classic-2,MP,g-howarth-1,1
2016,2016-dci-eastern-classic-2,MP,j-prosperie-1,2
2016,2016-dci-eastern-classic-2,VA,s-adamo-1,1
2016,2016-dci-eastern-classic-2,VP,j-orefice-1,1
2016,2016-dci-ft-wayne,CG,c-dillon-1,1
2016,2016-dci-ft-wayne,GE1,d-deems-1,1
2016,2016-dci-ft-wayne,GE2,r-greenwell-1,1
2016,2016-dci-ft-wayne,MA,a-cook-1,1
2016,2016-dci-ft-wayne,MB,k-weirich-1,1
2016,2016-dci-ft-wayne,MP,m-leitzke-1,1
2016,2016-dci-ft-wayne,VA,k-baker-1,1
2016,2016-dci-ft-wayne,VP,k-kuhn-1,1
2016,2016-dci-in-the-heartland,CG,r-kemp-1,1
2016,2016-dci-in-the-heartland,GE1,m-turner-1,1
2016,2016-dci-in-the-heartland,GE2,b-johnson-1,1
2016,2016-dci-in-the-heartland,MA,w-dillon-1,1
2016,2016-dci-in-the-heartland,MB,m-hoskins-1,1
2016,2016-dci-in-the-heartland,MP,a-kristensen-1,1
2016,2016-dci-in-the-heartland,VA,d-torchia-1,1
2016,2016-dci-in-the-heartland,VP,j-gilley-1,1
2016,2016-dci-jupiter,CG,l-carlson-1,1
2016,2016-dci-jupiter,GE1,m-gray-1,1
2016,2016-dci-jupiter,GE2,a-cook-1,1
2016,2016-dci-jupiter,MA,p-furnari-1,1
2016,2016-dci-jupiter,MB,j-mitchell-1,1
2016,2016-dci-jupiter,MP,e-argenziano-1,1
2016,2016-dci-jupiter,VA,m-lentz-1,1
2016,2016-dci-jupiter,VP,c-moss-1,1
2016,2016-dci-kentucky-presented-by-demoulin-bros-and-co,CG,m-lentz-1,1
2016,2016-dci-kentucky-presented-by-demoulin-bros-and-co,GE1,t-wemhoff-1,1
2016,2016-dci-kentucky-presented-by-demoulin-bros-and-co,GE2,d-carbone-1,1
2016,2016-dci-kentucky-presented-by-demoulin-bros-and-co,MA,d-carbone-1,1
2016,2016-dci-kentucky-presented-by-demoulin-bros-and-co,MA,j-bell-1,1
2016,2016-dci-kentucky-presented-by-demoulin-bros-and-co,MB,r-rios-1,1
2016,2016-dci-kentucky-presented-by-demoulin-bros-and-co,MP,a-dunn-1,1
2016,2016-dci-kentucky-presented-by-demoulin-bros-and-co,MP,m-leitzke-1,2
2016,2016-dci-kentucky-presented-by-demoulin-bros-and-co,VA,t-wemhoff-1,1
2016,2016-dci-kentucky-presented-by-demoulin-bros-and-co,VA,g-oliviero-1,1
2016,2016-dci-kentucky-presented-by-demoulin-bros-and-co,VP,m-turner-1,1
2016,2016-dci-minnesota,CG,m-kelly-1,1
2016,2016-dci-minnesota,GE1,r-kemp-1,1
2016,2016-dci-minnesota,GE2,n-jones-1,1
2016,2016-dci-minnesota,MA,n-jones-1,1
2016,2016-dci-minnesota,MA,m-mcgahey-1,1
2016,2016-dci-minnesota,MB,j-harper-1,1
2016,2016-dci-minnesota,MP,t-hall-1,1
2016,2016-dci-minnesota,MP,j-ausdemore-1,2
2016,2016-dci-minnesota,VA,r-kemp-1,1
2016,2016-dci-minnesota,VA,f-miller-1,1
2016,2016-dci-minnesota,VP,a-combites-1,1
2016,2016-dci-north-alabama-presented-by-u-s-army-bands,CG,h-nguyen-1,3
2016,2016-dci-north-alabama-presented-by-u-s-army-bands,GE1,k-miller-1,1
2016,2016-dci-north-alabama-presented-by-u-s-army-bands,GE2,m-waymire-1,2
2016,2016-dci-north-alabama-presented-by-u-s-army-bands,MA,m-mast-1,2
2016,2016-dci-north-alabama-presented-by-u-s-army-bands,MA,m-waymire-1,2
2016,2016-dci-north-alabama-presented-by-u-s-army-bands,MB,j-harper-1,1
2016,2016-dci-north-alabama-presented-by-u-s-army-bands,MP,j-prosperie-1,3
2016,2016-dci-north-alabama-presented-by-u-s-army-bands,VA,k-miller-1,1
2016,2016-dci-north-alabama-presented-by-u-s-army-bands,VA,j-carlisle-1,2
2016,2016-dci-north-alabama-presented-by-u-s-army-bands,VP,r-solomon-1,1
2016,2016-dci-north-alabama-presented-by-us-army-bands,CG,h-nguyen-1,1
2016,2016-dci-north-alabama-presented-by-us-army-bands,GE1,k-miller-1,1
2016,2016-dci-north-alabama-presented-by-us-army-bands,GE2,m-waymire-1,1
2016,2016-dci-north-alabama-presented-by-us-army-bands,MA,m-waymire-1,1
2016,2016-dci-north-alabama-presented-by-us-army-bands,MA,m-mast-1,1
2016,2016-dci-north-alabama-presented-by-us-army-bands,MB,j-harper-1,1
2016,2016-dci-north-alabama-presented-by-us-army-bands,MP,j-prosperie-1,1
2016,2016-dci-north-alabama-presented-by-us-army-bands,VA,k-miller-1,1
2016,2016-dci-north-alabama-presented-by-us-army-bands,VA,j-carlisle-1,1
2016,2016-dci-north-alabama-presented-by-us-army-bands,VP,r-solomon-1,1
2016,2016-dci-open-class-world-championships-finals,CG,d-niebauer-1,1
2016,2016-dci-open-class-world-championships-finals,GE1,k-baker-1,1
2016,2016-dci-open-class-world-championships-finals,GE2,w-whaley-1,1
2016,2016-dci-open-class-world-championships-finals,MA,s-calhoun-1,1
2016,2016-dci-open-class-world-championships-finals,MB,c-phillips-1,1
2016,2016-dci-open-class-world-championships-finals,MP,c-romanowski-1,1
2016,2016-dci-open-class-world-championships-finals,MP,m-leitzke-1,2
2016,2016-dci-open-class-world-championships-finals,VA,j-gilley-1,1
2016,2016-dci-open-class-world-championships-finals,VP,c-nelson-1,1
2016,2016-dci-open-class-world-championships-prelims,CG,c-dillon-1,1
